@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute 'Overdrive- Drive' numeric
@attribute Ch-Mix numeric
@attribute 'Rev- space' numeric
@attribute 'Rev - Mix' numeric
@attribute 'Del - Mix' numeric
@attribute 'Distorsion - Drive' numeric

@data
1382,'2023/04/18 17:22:07:651',15,1082.734863,553.161865,784.012085,393.298035,231.560013,5592.120117,4520.428711,1625.592896,653.815491,252.098206,423.857086,249.533035,130.103012,3419.70874,2383.193604,869.368042,523.424194,181.320496,290.490906,197.464844,96.65963,2720.468018,1728.587402,639.621948,0,0.296558,0.387382,0.295276,0.299213,0.11811
1383,'2023/04/18 17:22:08:201',15,1086.949463,458.664124,829.349182,387.677917,374.149628,5148.700195,3177.844482,2929.654541,618.814758,211.253723,457.586975,248.869446,228.157532,2358.255371,1321.32605,1402.026123,484.53833,156.502487,319.873901,204.663528,179.862289,1673.530273,863.025757,931.344543,0,0.296558,0.387382,0.295276,0.299213,0.11811
1489,'2023/04/19 17:45:38:267',19,897.283264,395.770996,163.239456,253.413391,344.229523,8664.556641,1707.038208,618.253662,492.004608,151.622787,77.27124,143.935547,197.356445,2910.816406,689.68927,392.221497,388.616302,94.321259,48.718956,107.434235,144.062256,1329.392578,445.880737,333.137939,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1490,'2023/04/19 17:45:38:672',19,1946.491699,426.82486,245.202713,300.666016,419.421021,9014.768555,2200.67334,1209.35791,924.051331,196.548141,117.587471,146.380661,206.539093,2979.075195,871.266602,581.191895,681.701965,147.973267,76.490318,96.929245,143.345169,1285.668945,562.806702,443.841919,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1491,'2023/04/19 17:45:39:094',19,1299.786865,425.386993,361.095612,299.362823,374.17569,8388.716797,1818.195068,1525.721069,746.312744,185.094467,175.748199,146.423248,194.418243,2875.607178,851.493591,824.547913,590.665039,129.640106,118.397202,104.412071,134.919815,1409.979126,615.481018,605.507385,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1492,'2023/04/19 17:45:39:495',19,1132.356079,486.18988,479.333893,300.556549,278.140778,9173.986328,2093.015625,2782.788086,526.445862,239.698074,242.386047,137.083969,138.779297,3075.545166,897.189514,1418.981079,377.879791,178.951691,161.498581,95.450661,99.058434,1373.733398,585.574524,927.462036,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1493,'2023/04/19 17:45:39:895',19,1008.944641,421.854523,430.739319,443.815796,95.201134,9175.44043,2548.164795,1464.35791,498.607635,186.652756,220.869171,236.748962,57.941769,3032.642822,973.178223,736.110046,380.978973,132.438858,148.390472,175.386093,43.392063,1336.181519,584.012878,550.230164,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1494,'2023/04/19 17:45:40:297',19,808.871521,1189.56189,446.13913,326.631256,71.744919,7835.710449,2242.179199,841.438538,416.16571,503.369843,235.844833,192.396439,45.152832,2613.169189,860.67865,496.448212,325.949738,339.240021,156.066162,149.764938,35.833145,1144.239014,516.268494,405.88092,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1495,'2023/04/19 17:45:40:682',19,833.169556,1331.284302,328.098572,302.348114,92.006203,7442.443848,2362.313965,661.629944,433.812195,709.021057,166.655807,185.772827,54.684025,2539.736084,893.441284,344.471893,346.0914,464.136902,110.012825,146.80513,40.423298,1194.401245,537.0177,261.210388,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1496,'2023/04/19 17:45:41:082',19,618.314575,744.402222,22.182833,211.653687,265.995789,6178.019043,1811.595337,479.381531,354.417847,306.370667,16.363203,79.630882,153.12973,2082.522705,710.110596,298.683533,290.853394,208.627304,14.137679,49.607071,114.0411,961.293945,455.727509,250.42186,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1497,'2023/04/19 17:45:41:495',19,596.970398,445.420563,24.890852,56.042248,219.018524,5677.547852,1429.192139,468.234985,321.079742,166.50975,18.099066,29.322157,126.246208,1893.471802,559.222534,272.906006,262.945313,99.98011,15.646058,24.153259,92.604858,851.753174,359.669159,232.226044,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1498,'2023/04/19 17:45:41:901',19,579.987976,447.441467,24.228535,47.730377,153.48053,5528.054199,1289.94104,387.226044,350.58902,168.224136,17.785429,29.291065,94.113846,1851.839722,528.65564,192.376358,297.954193,102.213783,15.22762,24.821419,75.877296,833.10498,356.984009,145.891785,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1499,'2023/04/19 17:45:42:297',19,632.484131,440.879578,22.886641,59.244877,140.404068,5573.496582,1491.156982,467.444122,350.924805,164.830795,15.98413,33.414433,84.825653,1855.651489,592.679688,254.944641,290.578979,95.943314,13.699081,27.779345,63.865444,823.713318,383.451996,207.808105,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1500,'2023/04/19 17:45:42:701',19,565.33252,445.146423,24.070223,50.277477,149.224274,5523.483887,1391.989868,391.337585,333.13736,166.861206,17.818007,30.348925,90.19104,1833.275269,572.047546,223.459396,277.521576,98.252777,15.555201,25.18432,67.264305,808.356567,384.825531,183.372742,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1501,'2023/04/19 17:45:43:092',19,704.710999,444.168671,25.333698,67.574104,162.266037,5526.681641,1348.75,519.81488,372.113831,166.694473,17.163109,37.815277,102.377754,1844.822266,567.888733,288.195038,302.959961,100.45932,14.474359,31.094658,81.137459,834.261169,395.353424,238.489685,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1502,'2023/04/19 17:45:43:495',19,607.522095,460.540741,22.233316,50.116001,120.45089,5613.994141,1289.405029,439.091949,372.882935,168.977936,16.659311,30.754509,73.549393,1841.885742,545.848267,266.356476,317.909424,97.823204,14.598426,25.789352,59.017723,813.906128,381.910553,228.072174,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1503,'2023/04/19 17:45:43:916',19,639.771545,458.571747,22.76404,54.029469,155.754578,5759.658203,1408.747437,517.498779,384.923096,170.507172,17.12735,31.923841,87.915672,1922.84729,578.724304,288.051056,325.803925,100.95417,14.754148,27.009485,63.023254,862.982239,390.103088,238.800537,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1504,'2023/04/19 17:45:44:322',19,671.073181,446.697205,23.724566,66.423271,138.479156,5832.932129,1457.15564,419.056091,393.651245,164.896713,17.872049,34.844028,87.426353,1927.80127,572.938599,235.453735,325.4505,92.705536,15.586309,27.221817,68.99984,850.364014,364.006042,190.455978,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1505,'2023/04/19 17:45:44:724',19,535.629944,442.264404,23.449287,54.745865,138.072891,5762.226563,1474.406494,396.264191,297.24939,170.436188,16.724871,34.957321,86.360054,1916.601807,580.905334,201.394714,243.752136,107.918732,14.518269,29.612959,65.643158,851.434631,373.653259,158.395264,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1506,'2023/04/19 17:45:45:128',19,599.822266,432.717529,24.495951,58.305302,145.208893,5603.458496,1273.786743,489.110474,311.519531,160.20697,17.831558,31.925846,82.943398,1834.286499,517.197266,280.438812,251.695038,93.083443,15.391942,26.502151,62.568237,797.194153,350.435089,238.896957,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1507,'2023/04/19 17:45:45:519',19,592.811035,450.495087,24.505993,51.036362,116.981804,5539.303223,1261.873535,409.040405,350.116852,174.746277,18.231705,32.711472,76.227913,1850.814331,535.759216,231.506516,294.629211,108.335434,15.756131,27.952763,59.693451,839.914856,373.943481,190.94017,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1508,'2023/04/19 17:45:45:942',19,682.349915,440.600739,22.785559,58.496677,107.790787,5551.187988,1424.58728,455.247528,372.85083,158.229218,16.755335,32.507359,70.840164,1816.721069,596.087158,221.613297,309.148102,89.493187,14.24765,27.554462,55.213223,776.397522,415.215851,173.049286,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1509,'2023/04/19 17:45:46:357',19,578.710876,448.450745,25.915398,48.423824,144.509445,5551.223633,1335.436157,388.003937,306.174133,170.211182,19.087904,29.609755,90.843071,1826.548218,547.993164,209.753006,243.094955,101.416992,16.623455,24.894293,69.841087,774.271057,366.92215,168.47963,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1510,'2023/04/19 17:45:46:763',19,664.147705,446.189362,23.06641,56.898563,122.571571,5772.367676,1501.162354,549.894653,384.504639,168.240997,16.541515,30.097977,80.050819,1892.594238,616.377319,320.189392,321.448456,99.794792,14.248837,24.706226,62.951477,817.417297,419.134583,267.716644,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1511,'2023/04/19 17:45:47:143',19,589.023682,455.661652,24.115765,51.069382,110.742439,5753.354004,1369.056641,394.500458,361.047668,171.674744,17.504469,31.714493,70.477081,1927.52771,562.094543,216.682098,308.263306,104.028374,15.097671,26.566839,55.384022,876.172546,379.596497,175.522705,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1512,'2023/04/19 17:45:47:567',19,632.442017,450.06778,24.722826,48.278431,187.476257,5722.843262,1418.980713,433.666718,370.043732,165.532898,17.925583,30.565567,104.835152,1848.394043,592.42334,238.996414,311.389954,97.05275,15.702667,25.94383,75.785583,750.988098,413.627625,192.476639,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1513,'2023/04/19 17:45:47:979',19,1170.955078,957.262268,26.716,96.29599,134.43573,6672.925293,2384.253906,678.001404,671.833557,513.986328,19.149137,54.79821,75.134338,2913.650635,1271.203979,394.434998,525.058777,378.641022,16.471014,42.910755,54.932907,1922.597778,944.745667,314.570618,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1514,'2023/04/19 17:45:48:387',19,666.052429,549.41925,22.477388,55.890476,127.77137,6429.559082,1844.19165,487.275696,356.248627,194.854034,16.764017,31.785938,81.749367,2110.901367,683.338074,272.304688,285.550781,102.636337,14.18723,25.678225,63.622997,909.090881,399.252686,221.892441,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1515,'2023/04/19 17:45:48:796',19,785.05188,551.236328,27.050396,65.40992,160.261002,6780.65332,1967.46875,589.456543,395.71759,198.214325,20.351021,34.929958,99.980881,2218.423096,717.724365,276.512665,315.08493,107.986115,18.023216,28.269676,75.853683,939.299927,407.966919,207.908478,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1516,'2023/04/19 17:45:49:185',19,710.44635,575.748596,23.267733,56.4063,98.489456,6805.928711,2004.198364,538.736877,362.963654,198.221802,17.534731,31.873203,62.690514,2245.937744,754.009521,309.236694,287.723999,98.619827,15.131681,25.934483,49.166508,980.462341,461.776489,257.451721,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1517,'2023/04/19 17:45:49:591',19,776.122131,615.468018,23.425928,69.121681,60.470592,7131.347168,2108.936768,710.872559,391.282837,242.143738,17.085835,37.233784,36.453812,2325.152344,765.531677,365.445343,309.036469,152.0289,15.018675,29.77174,27.688147,973.508301,449.013397,289.893127,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1518,'2023/04/19 17:45:49:991',19,787.223755,603.309692,23.970356,59.01458,42.768967,6769.001953,1980.859497,644.276306,389.567352,221.728897,16.919994,33.001694,27.566759,2217.697021,725.535583,345.367828,302.144806,124.965164,14.336699,26.932568,22.366377,930.781616,413.959167,273.632721,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1519,'2023/04/19 17:45:50:428',19,703.34375,579.020691,23.67412,58.545444,33.068161,6467.224609,1902.600952,668.001465,345.7099,200.900314,17.689505,32.248436,23.43367,2108.55249,701.79364,365.82663,266.367462,104.444511,15.26169,25.778105,19.721983,862.214783,408.605652,293.385773,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1520,'2023/04/19 17:45:50:825',19,781.543701,601.012573,23.480881,67.557068,28.352251,6654.265137,1982.087769,666.367798,412.209259,208.115799,16.163744,34.500622,20.166445,2213.679688,742.975586,382.458984,332.665649,109.068008,13.904755,28.09763,16.887495,998.404419,447.698761,317.792145,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1521,'2023/04/19 17:45:51:214',19,763.530334,606.314331,23.58214,60.558193,26.093563,6601.314941,1928.445923,563.412354,422.076019,215.80452,16.639864,36.23175,19.284401,2194.90625,727.664429,316.021484,346.255249,114.806862,14.174559,30.639219,16.484709,961.348267,431.935059,257.779022,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1522,'2023/04/19 17:45:51:627',19,805.055115,602.972473,23.051018,71.435425,28.994595,6632.677246,1974.71228,594.117249,408.151825,204.338882,16.063171,36.372204,22.064978,2134.470947,730.030518,310.175385,328.049133,100.395592,13.62535,29.296017,18.973721,851.739624,426.909271,245.285309,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1523,'2023/04/19 17:45:52:025',19,708.867188,602.229614,24.467455,59.295589,28.159655,6512.01123,1932.036133,501.406799,356.897827,212.570724,18.45278,32.398968,20.154749,2163.22998,732.805786,254.753647,278.194122,110.983231,15.910836,26.019077,17.481113,938.916687,441.822632,193.531891,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1524,'2023/04/19 17:45:52:429',19,784.765137,601.277588,23.141361,78.858391,27.348202,6472.325684,1919.442505,595.27124,405.05365,209.540863,17.201536,40.582436,19.439035,2119.982178,691.559387,318.131531,327.658173,108.813499,14.87038,32.248146,16.656219,866.596558,383.693817,259.856018,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1525,'2023/04/19 17:45:52:822',19,707.160522,587.378784,22.931868,54.267078,27.077482,6406.462891,1881.865601,541.929932,360.258545,207.914185,16.748003,30.939816,18.697029,2121.631104,696.985779,297.393402,282.582642,110.700233,14.3071,25.722582,15.7529,886.954895,397.89444,240.735153,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1526,'2023/04/19 17:45:53:229',19,742.655762,563.84613,20.173185,57.581139,27.147139,6317.98584,1789.677856,478.251434,402.933441,197.346268,14.436252,32.768368,19.673571,2089.866455,685.813477,248.137558,329.687714,103.797127,12.056259,26.731724,17.069241,890.770935,421.516388,193.076859,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1527,'2023/04/19 17:45:53:619',19,739.360535,523.837219,22.702263,69.971321,27.085495,6231.362793,1723.322021,599.022949,397.441772,183.796829,16.607763,37.368279,19.396532,2071.796387,667.543945,315.621735,324.444702,96.424332,14.383559,30.266348,16.279329,907.700073,418.012024,253.211197,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1528,'2023/04/19 17:45:54:028',19,635.946777,461.595245,22.902258,53.366966,26.255434,5243.529297,1362.273315,439.743896,364.3349,167.843277,16.76527,32.857418,18.913395,1696.999268,553.531738,262.588654,304.115295,95.722137,14.48984,27.646198,15.823894,704.216064,370.12561,220.711838,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1529,'2023/04/19 17:45:54:446',19,624.579895,470.95166,25.592669,60.619236,28.987398,4830.489746,1206.020508,432.350586,339.708527,176.230743,18.928305,34.226292,21.205696,1597.035034,517.985168,235.756332,281.391632,104.836258,16.071964,28.577124,17.940365,701.216125,366.836029,192.359543,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1530,'2023/04/19 17:45:54:838',19,532.145203,461.747375,23.673847,54.655193,30.53446,4747.414551,1161.291016,409.882019,292.862213,171.959137,17.302851,35.164028,22.709532,1568.366455,478.821259,225.733124,238.62355,101.387901,14.986659,29.820566,19.512497,696.904907,320.744202,180.979019,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1531,'2023/04/19 17:45:55:247',19,579.669495,443.303406,26.518955,50.238895,25.570179,4592.633789,1146.304932,362.093201,348.120605,163.529175,19.761509,29.109564,19.20606,1559.582153,502.426147,188.697403,292.41507,95.940567,16.96735,23.739182,16.258348,742.858337,358.17334,147.585876,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1532,'2023/04/19 17:45:55:656',19,662.24231,438.040527,25.41066,57.769566,24.68878,4632.896973,1166.991821,435.138855,352.201111,167.367722,18.268583,32.409683,18.096384,1551.908569,513.477417,235.171524,289.539886,101.407066,15.797541,26.920965,15.550722,688.904785,365.136383,188.554596,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1533,'2023/04/19 17:45:56:055',19,610.009277,444.180573,23.172316,51.477261,27.736111,4550.214844,1143.03064,365.098358,365.595032,164.439987,15.916852,31.159313,20.826292,1503.937744,497.656891,225.587677,308.296722,95.256668,13.496228,25.860897,17.980812,660.291748,355.165833,190.244354,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1534,'2023/04/19 17:45:56:468',19,588.727295,439.013275,23.959232,63.347603,26.079205,4586.236816,1177.438965,439.261017,344.083099,162.258041,18.049856,37.1689,19.204296,1513.545654,489.790497,221.373123,292.571899,96.05909,15.914295,31.817377,16.772663,686.848511,340.913391,175.39093,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1535,'2023/04/19 17:45:56:864',19,546.473572,450.815857,22.769693,48.562206,26.932013,4666.380859,1161.821899,367.411255,330.76239,170.275635,16.552792,28.507877,19.322975,1546.300903,496.733948,222.131561,282.899567,103.367661,14.417333,23.376116,16.365269,686.31189,347.912231,187.225357,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1536,'2023/04/19 17:45:57:255',19,631.091125,469.949249,23.630148,48.902195,27.623663,5072.449707,1317.461548,458.619781,384.440674,175.498367,16.21393,33.091656,21.996553,1707.444092,550.777466,297.183594,325.779785,103.556633,13.618395,28.819939,19.444267,778.401489,373.367859,250.954544,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1537,'2023/04/19 17:45:57:662',19,736.430481,547.45282,24.272465,63.786343,25.795507,5583.317871,1578.977051,527.472229,387.723206,258.453064,16.935419,37.293892,19.46224,1836.471436,642.547974,269.812531,317.301086,189.24794,14.082495,31.255018,16.907766,801.614502,435.666107,216.045944,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1538,'2023/04/19 17:45:58:084',19,675.380615,529.407959,22.870132,56.400669,26.255936,6452.272949,1779.927734,513.092407,350.677124,187.63501,17.392859,33.157166,19.591692,2143.594238,690.532837,303.72522,276.548859,100.995903,15.129513,27.612679,16.818571,929.308228,427.235992,253.12262,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1539,'2023/04/19 17:45:58:485',19,686.08197,550.276611,23.398846,59.491566,29.981201,6545.180176,1807.264771,539.535583,335.894287,195.657837,16.021637,29.511974,21.500919,2150.632813,642.320435,257.708862,263.529816,107.059196,13.841434,23.233929,18.2817,942.466858,355.911804,200.283463,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
1540,'2023/04/19 17:45:58:882',19,751.880493,556.408936,23.041887,60.198696,24.932531,6775.830566,1858.577515,557.330322,407.45694,196.933426,17.529436,35.443836,18.029863,2196.858643,700.859436,318.805206,330.594757,107.045753,15.664685,29.576662,15.277811,927.791687,432.407227,265.870392,0.212598,0.501282,0.702343,0.492126,0.401575,0.19685
