TIMESTAMP;STREAM_ID;SEQUENCE; Brachioradialis  Sx ; Brachioradialis  Dx ; Extensor Carpi Radialis Sx ; Extensor Carpi Radialis  Dx ; Triceps brachii Long Head Dx ; Deltoid  Lateral  Dx ; Abductor digiti minimi (hand) Sx ; Abductor digiti minimi (hand) Dx 
 2023-02-22  14:12:26.359332 ;96;11465;10789;12750;-132;-41;-8118;-450;115;-12591
nan;96;11467;10999;13831;-324;528;-8684;-380;179;-13908
nan;96;11469;0;0;0;0;0;0;0;0
nan;96;11471;2587;11703;-27813;-1392;-1964;-2353;-1482;-2808
nan;96;11473;-3266;3508;-24716;-1227;4335;-2604;-3468;4294
nan;96;11475;-8227;-2120;-21889;-1102;9213;-2277;-5167;9181
nan;96;11477;-9372;-3599;-19410;-942;9797;-2256;-5048;9872
nan;96;11479;-11828;-7480;-17258;-839;12008;-2130;-5744;13129
nan;96;11481;-18505;-15706;-15354;-652;18390;-1748;-9413;20634
nan;96;11483;-22094;-20652;-13769;-587;22308;-1247;-11008;25047
nan;96;11485;-19683;-17944;-12506;-600;20357;-429;-9091;21798
nan;96;11487;-8933;-6736;-11222;-501;10858;1447;-2505;10111
nan;96;11489;-3865;-2244;-9763;-351;7011;2521;695;5080
nan;96;11491;-1103;1406;-8288;-302;3669;1634;2387;1153
nan;96;11493;8058;12882;-7050;-295;-5709;1727;6840;-10563
nan;96;11495;14198;18704;-6071;-338;-10691;2042;9633;-16829
nan;96;11497;17050;20491;-5363;-907;-12423;2115;11200;-19258
nan;96;11499;16410;20538;-4566;-622;-15478;1698;9430;-19039
nan;96;11501;11453;14343;-4021;-1;-14158;677;4332;-12793
nan;96;11503;11321;13420;-3695;-86;-13832;73;3379;-11818
nan;96;11505;11078;14145;-3650;-89;-14438;-13;3014;-12553
nan;96;11507;6139;8882;-3702;-9;-10227;-148;146;-7724
nan;96;11509;4279;5739;-3747;130;-6525;-106;-595;-4708
nan;96;11511;3366;3890;-3724;94;-2182;-148;-759;-3118
nan;96;11513;-2199;-3761;-3319;106;8027;-492;-2009;4110
nan;96;11515;-5878;-9070;-2462;112;14806;-615;-3108;9589
nan;96;11517;-6710;-11264;-1863;-109;12745;-582;-3491;12222
nan;96;11519;-9643;-13693;-1626;-208;9119;-514;-4627;14657
nan;96;11521;-17014;-19376;-1558;-52;9842;-489;-8283;19893
nan;96;11523;-20659;-22798;-1578;-97;14946;-656;-10171;23273
nan;96;11525;-17251;-18858;-1529;-407;15157;-753;-7689;19200
nan;96;11527;-7199;-7351;-1315;-759;6458;-740;-1330;7425
nan;96;11529;-2213;-2056;-933;-1019;2232;-550;1852;2088
nan;96;11531;182;422;-555;-759;939;-304;3670;-128
nan;96;11533;9166;9351;-279;-484;-5110;-322;8153;-8777
nan;96;11535;14304;13961;-102;16;-9735;-536;10071;-13199
nan;96;11537;16987;17729;-107;80;-15599;-531;11185;-17296
nan;96;11539;16247;17020;-487;-54;-17272;-268;9449;-16885
nan;96;11541;10627;12186;-335;-49;-12593;-455;3829;-12116
nan;96;11543;10515;13659;98;121;-12629;-750;3257;-13600
nan;96;11545;11429;13433;113;264;-12984;-918;4499;-13527
nan;96;11547;6841;6896;-37;449;-6749;-1027;2179;-6911
nan;96;11549;5482;5587;-69;729;-4893;-667;511;-5390
nan;96;11551;3830;4174;191;842;-4361;-90;-1164;-4296
nan;96;11553;-2425;-2899;508;839;1894;-156;-3224;2795
nan;96;11555;-6578;-6945;670;738;6374;-579;-4389;7009
nan;96;11557;-8234;-8401;638;619;7870;-564;-4378;8458
nan;96;11559;-11557;-12537;329;187;11217;-699;-5257;12508
nan;96;11561;-18713;-19055;165;-417;16838;-1014;-9139;18697
nan;96;11563;-21724;-21912;-225;-636;19572;-1064;-10781;21476
nan;96;11565;-17896;-18169;-610;-869;17171;-443;-7733;17943
nan;96;11567;-7739;-8283;-948;-891;8779;-22;-1150;8423
nan;96;11569;-2392;-3125;-1330;-1031;3646;-381;2205;3254
nan;96;11571;776;-22;-788;-851;1333;-523;4515;-24
nan;96;11573;9331;9024;-64;-435;-6144;-65;8517;-8921
nan;96;11575;14357;14299;222;-249;-11310;279;10398;-14039
nan;96;11577;17218;17754;440;-188;-14664;683;11540;-17508
nan;96;11579;15851;16479;603;-91;-15128;1603;9245;-16376
nan;96;11581;10435;9962;111;-26;-11304;2087;3954;-10071
nan;96;11583;11662;10852;-913;11;-11072;2485;4057;-10922
nan;96;11585;11004;10897;-687;36;-9770;2156;3480;-10964
nan;96;11587;5948;7013;285;-283;-5174;988;348;-7159
nan;96;11589;3814;5958;771;-323;-4678;-90;-762;-6031
nan;96;11591;1542;4563;921;-37;-3532;-620;-2069;-4562
nan;96;11593;-4524;-2767;1156;-128;3777;-789;-4014;2567
nan;96;11595;-7630;-7199;764;-114;9767;-1025;-4605;7022
nan;96;11597;-8362;-9708;-80;178;8896;-1123;-4280;9749
nan;96;11599;-11776;-14564;-796;385;8016;-386;-5337;14571
nan;96;11601;-18682;-20719;-698;692;14068;866;-9254;20839
nan;96;11603;-21955;-22101;-361;572;17364;1086;-10774;22001
nan;96;11605;-18311;-16795;-675;323;14487;383;-7602;16492
nan;96;11607;-7015;-7056;-1004;275;6721;-240;-182;6994
nan;96;11609;-2329;-4261;-954;106;3999;-1204;2730;4424
nan;96;11611;-67;-584;-759;118;857;-1653;3722;877
nan;96;11613;8312;9959;11;263;-8483;-1612;7089;-9627
nan;96;11615;13255;15048;674;272;-12652;-1530;8844;-14900
nan;96;11617;16296;18386;338;17;-15130;-927;10482;-19030
nan;96;11619;14730;18017;423;146;-14689;338;8124;-18877
nan;96;11621;10173;13900;1217;475;-8944;1336;3089;-14362
nan;96;11623;10928;12714;729;-55;-3272;1692;3068;-13092
nan;96;11625;10623;9617;-47;-193;-2525;1168;2819;-9455
nan;96;11627;5931;4871;-692;-1261;-6404;628;116;-5082
nan;96;11629;4421;3331;-893;-580;-9078;86;-595;-2773
nan;96;11631;2763;1149;-1211;-331;-6347;-874;-1290;-774
nan;96;11633;-3367;-5561;-1085;-259;-36;-733;-3108;5550
nan;96;11635;-7088;-9345;-485;-312;4838;639;-4475;9371
nan;96;11637;-8342;-9122;-94;-325;9489;2170;-5035;9011
nan;96;11639;-11839;-12711;76;-821;16983;2383;-6164;12205
nan;96;11641;-18427;-21004;348;-480;19948;1341;-9639;20807
nan;96;11643;-22091;-24871;511;49;18559;509;-11260;25339
nan;96;11645;-17973;-18841;304;284;14299;468;-8075;19806
nan;96;11647;-7176;-7756;184;247;6138;197;-1101;8253
nan;96;11649;-2972;-3781;132;188;2159;-368;1557;3572
nan;96;11651;-9;283;8;176;-110;-738;2965;-209
nan;96;11653;8699;10412;50;133;-9164;-966;6666;-10181
nan;96;11655;13216;15854;152;-266;-14230;-978;8575;-15809
nan;96;11657;15316;17231;99;0;-15358;-729;9263;-17320
nan;96;11659;15092;15412;73;745;-13944;-165;7489;-15275
nan;96;11661;10713;10843;117;690;-10037;130;2870;-10836
nan;96;11663;11243;11932;233;449;-10613;27;2661;-12191
nan;96;11665;10732;10216;364;539;-9456;28;2318;-10419
nan;96;11667;5218;4860;503;675;-4499;-189;-523;-4969
nan;96;11669;3126;4891;363;609;-4086;-372;-1601;-4944
nan;96;11671;1810;3584;101;125;-3325;-240;-2275;-3882
nan;96;11673;-4038;-3401;-61;-107;2850;-145;-3896;3153
nan;96;11675;-7900;-7992;-44;-115;7325;-83;-4971;7635
nan;96;11677;-9506;-10158;196;-506;9599;-95;-5378;9779
nan;96;11679;-12356;-13515;273;-609;12036;11;-6263;13328
nan;96;11681;-18946;-20089;154;-306;17261;-238;-10026;19912
nan;96;11683;-21845;-22306;25;-28;19607;-694;-11317;21901
nan;96;11685;-17224;-16347;-144;150;15293;-1099;-7702;16442
nan;96;11687;-7075;-7014;-235;-164;7576;-1201;-811;7117
nan;96;11689;-2253;-3175;-417;-346;4890;-1790;2693;3115
nan;96;11691;1481;1092;-397;-227;2515;-2612;4575;-772
nan;96;11693;9915;10696;-108;-512;-6049;-3074;7235;-10254
nan;96;11695;14470;14582;127;-734;-11351;-2440;8179;-14374
nan;96;11697;16677;16899;182;-717;-16205;-670;9003;-16998
nan;96;11699;15215;16205;196;-400;-17177;662;6664;-16528
nan;96;11701;9727;11703;348;-143;-12339;1646;1666;-11913
nan;96;11703;9961;14093;576;34;-14723;2098;1628;-13990
nan;96;11705;8547;11194;832;79;-11369;1476;1526;-11144
nan;96;11707;4650;3912;698;41;-2571;494;431;-3980
nan;96;11709;4436;4167;605;87;-1965;599;509;-4216
nan;96;11711;3026;3297;837;189;-2486;706;-1131;-3528
nan;96;11713;-3649;-3499;889;345;1892;252;-4647;3226
nan;96;11715;-7815;-6395;567;101;5111;195;-6385;5823
nan;96;11717;-9217;-7650;196;-342;8791;18;-5944;6822
nan;96;11719;-12212;-14252;152;-114;16406;235;-6184;14113
nan;96;11721;-18243;-21959;24;-30;22469;1775;-9113;22241
nan;96;11723;-21443;-23856;-322;74;23596;3196;-10685;24039
nan;96;11725;-16535;-16646;-1141;8;17570;2527;-6903;16812
nan;96;11727;-6557;-6097;-1201;58;5589;709;-898;6220
nan;96;11729;-2575;-3692;-1349;158;100;-169;1662;3971
nan;96;11731;727;-348;-1184;123;-3234;-92;3542;967
nan;96;11733;9676;9471;-448;7;-10275;-401;7210;-9119
nan;96;11735;15043;13265;-276;15;-12587;-331;9910;-13042
nan;96;11737;17797;14939;142;318;-13695;172;11396;-14472
nan;96;11739;14737;13194;579;413;-14109;794;7657;-12928
nan;96;11741;9403;9951;262;427;-11766;1585;2525;-10052
nan;96;11743;11256;11888;-270;55;-13195;2034;3332;-12056
nan;96;11745;10324;9258;-442;-596;-12033;1509;2522;-9626
nan;96;11747;5817;4958;61;-795;-7312;318;-278;-5291
nan;96;11749;4997;4784;465;-83;-4605;-343;-727;-4782
nan;96;11751;2476;1989;616;-4;2125;-560;-1646;-1976
nan;96;11753;-3934;-4726;445;-409;9397;-686;-3406;4262
nan;96;11755;-7623;-6912;66;279;9437;-814;-4556;6575
nan;96;11757;-9114;-7566;-424;683;10632;-619;-4774;7036
nan;96;11759;-14112;-13198;-610;623;15462;-358;-7142;12536
nan;96;11761;-19954;-20253;-429;493;23051;-1028;-10150;19942
nan;96;11763;-22395;-23496;-398;-25;22969;-1396;-10998;23134
nan;96;11765;-17244;-16553;-508;-1090;8954;-1067;-7262;16361
nan;96;11767;-7419;-6177;-464;-1118;-2882;-792;-1227;6413
nan;96;11769;-4005;-2251;-247;-6;-4381;-789;1142;2599
nan;96;11771;445;2786;125;937;-5668;-901;3700;-2224
nan;96;11773;9535;11432;638;226;-10451;-1115;7492;-11026
nan;96;11775;15076;14431;1080;-263;-12022;-1449;10014;-13887
nan;96;11777;17703;15372;1055;-83;-11329;-1642;11386;-14793
nan;96;11779;14814;13821;803;-36;-10219;-1241;7951;-13560
nan;96;11781;9797;10179;625;-90;-7370;-541;2678;-10238
nan;96;11783;10691;12917;475;316;-10462;321;2447;-12965
nan;96;11785;8499;11854;120;259;-10295;1250;1036;-12259
nan;96;11787;4556;7259;-207;57;-6512;1997;-687;-7482
nan;96;11789;4008;4986;-254;-25;-5221;1209;-967;-4953
nan;96;11791;1412;295;-144;-5;-3563;533;-2197;-596
nan;96;11793;-5188;-6490;38;-55;2472;221;-3990;6009
nan;96;11795;-8830;-8656;209;-66;6664;222;-5095;8396
nan;96;11797;-10136;-9299;109;-8;7960;287;-5422;9474
nan;96;11799;-14247;-15429;-19;117;11921;220;-7124;15702
nan;96;11801;-19878;-22097;-152;170;18664;274;-9795;22101
nan;96;11803;-22025;-23891;-264;26;21496;60;-10523;23673
nan;96;11805;-15520;-16350;-483;-186;15836;57;-6070;16114
nan;96;11807;-5885;-6746;-126;-57;7228;666;314;6223
nan;96;11809;-3565;-4505;424;-93;5059;502;1974;4171
nan;96;11811;35;1086;452;97;822;-436;3380;-570
nan;96;11813;8642;12054;263;362;-8990;-1352;6816;-11284
nan;96;11815;14628;17499;-55;263;-13115;-1681;10119;-17085
nan;96;11817;17116;18213;-273;81;-13373;-1454;11078;-18248
nan;96;11819;15180;17473;-205;-131;-12636;-1569;7898;-17723
nan;96;11821;10387;14042;-268;-170;-11032;-1611;2660;-14647
nan;96;11823;11020;13979;-444;-558;-13041;-375;2368;-14739
nan;96;11825;9428;9638;-566;-136;-12619;179;1702;-9458
nan;96;11827;5143;3325;39;862;-9105;-146;-5;-2699
nan;96;11829;4460;1565;604;707;-2264;22;-99;-1418
nan;96;11831;1535;-1028;623;509;2865;794;-994;540
nan;96;11833;-4572;-4771;1434;515;3223;2034;-3108;4129
nan;96;11835;-6910;-7469;998;347;5580;3547;-3788;7179
nan;96;11837;-8415;-9722;279;-69;8947;3469;-3898;9837
nan;96;11839;-13573;-14870;14;-312;14052;3123;-6063;15034
nan;96;11841;-19017;-22397;-408;-1388;23394;3446;-8900;22627
nan;96;11843;-20758;-24673;-524;-1857;28794;2244;-9267;24779
nan;96;11845;-14289;-16173;-824;277;14837;555;-5139;16798
nan;96;11847;-5607;-6807;-890;1450;2062;-179;189;7900
nan;96;11849;-2459;-2265;-335;66;-348;-535;2194;2298
nan;96;11851;1676;3245;115;-518;-1173;-842;4778;-3363
nan;96;11853;10216;11300;232;-477;-10526;-969;8750;-11048
nan;96;11855;14416;15438;20;-870;-16079;-1033;10171;-15213
nan;96;11857;16731;17490;52;-1314;-17051;-1374;10754;-17670
nan;96;11859;13994;14507;337;-1137;-14670;-1786;6943;-15027
nan;96;11861;9483;10601;181;-544;-10939;-2196;2327;-11010
nan;96;11863;10998;12137;493;-319;-12125;-2548;2919;-12426
nan;96;11865;9419;9401;1142;176;-9682;-2551;2319;-9871
nan;96;11867;5075;4486;794;887;-1818;-2415;604;-4587
nan;96;11869;4678;4055;-148;812;-430;-2056;-39;-4023
nan;96;11871;1979;653;-585;440;559;-1494;-1243;-930
nan;96;11873;-4833;-5657;-979;488;5477;-1014;-3638;5445
nan;96;11875;-8095;-7185;-1080;-271;5233;-782;-4668;6707
nan;96;11877;-8942;-7758;-710;-424;8273;-535;-4484;6873
nan;96;11879;-14105;-15166;51;1455;14107;-64;-6651;14997
nan;96;11881;-20633;-20975;442;1533;17174;-330;-10362;20610
nan;96;11883;-21541;-20691;304;1036;19462;-508;-10231;20351
nan;96;11885;-13945;-12430;-197;-788;15437;-72;-4799;11963
nan;96;11887;-4354;-3967;-440;-1633;6822;-70;836;3819
nan;96;11889;-1756;-1215;-28;-689;5959;-172;2482;1559
nan;96;11891;2180;4871;897;-878;1179;452;4792;-5042
nan;96;11893;10156;12624;1755;-811;-12359;1094;8046;-12657
nan;96;11895;15049;15384;2174;19;-18770;1124;10173;-14395
nan;96;11897;17642;15952;2347;-203;-18698;1185;11071;-14818
nan;96;11899;14510;12670;2695;-64;-16125;929;6827;-11909
nan;96;11901;9926;11246;2426;52;-11663;616;2029;-10785
nan;96;11903;11929;12773;1880;76;-10692;2021;2937;-12621
nan;96;11905;9402;8250;2338;-146;-7609;3058;1742;-8286
nan;96;11907;5584;5948;3267;-411;-4273;3151;381;-6028
nan;96;11909;4666;6212;4078;124;-1699;3439;-179;-6673
nan;96;11911;338;926;3162;102;147;3330;-2362;-1477
nan;96;11913;-5901;-7123;1193;112;-497;2097;-4517;7072
nan;96;11915;-8339;-10187;-1438;-212;2091;503;-5165;10211
nan;96;11917;-9550;-10574;-3876;-171;6214;-252;-5243;10406
nan;96;11919;-14361;-15577;-5048;423;12167;-357;-7235;15497
nan;96;11921;-18886;-20816;-5327;476;17210;-479;-10146;20372
nan;96;11923;-20296;-22880;-4648;251;20285;-726;-10806;22109
nan;96;11925;-13314;-14194;-2410;75;14341;-704;-6084;13653
nan;96;11927;-3842;-3909;-267;254;4759;-1014;-246;3831
nan;96;11929;-1382;-2034;653;315;2332;-1693;2337;2275
nan;96;11931;3621;3053;908;223;-2055;-1901;5170;-2615
nan;96;11933;11751;11192;1201;660;-10533;-1776;8146;-10925
nan;96;11935;15767;17034;420;914;-15463;-2044;9997;-16730
nan;96;11937;16870;19675;-1246;1094;-17110;-2201;9648;-19212
nan;96;11939;13547;15780;-2431;1246;-12961;-1896;5611;-15579
nan;96;11941;10173;11043;-1703;1253;-8731;-1085;2019;-10825
nan;96;11943;11842;11651;-2278;256;-10625;-485;2588;-11610
nan;96;11945;9240;8716;-3419;-1271;-8997;-276;742;-9199
nan;96;11947;5198;4991;-512;-896;-5297;-198;-1669;-5320
nan;96;11949;4465;3543;2027;-60;-1818;508;-2312;-3801
nan;96;11951;693;-298;3383;-553;3658;1805;-3753;-305
nan;96;11953;-5961;-5091;3599;-1645;5170;2326;-5978;4635
nan;96;11955;-8508;-7853;2943;-1830;5792;1600;-6425;7676
nan;96;11957;-8733;-10069;1785;-337;7478;1034;-5316;10351
nan;96;11959;-14605;-17932;866;440;13272;961;-7962;17803
nan;96;11961;-21419;-22089;-140;270;17516;661;-12343;21964
nan;96;11963;-23786;-21405;-1626;68;18245;167;-13614;20925
nan;96;11965;-14585;-11203;-3192;15;16732;-14;-8264;10372
nan;96;11967;-4014;-4059;-3715;425;13341;-417;-1870;3705
nan;96;11969;1364;-2132;-4433;-136;10182;-766;2789;1895
nan;96;11971;8167;4398;-3834;-1910;5244;-861;6429;-5154
nan;96;11973;15030;12765;-707;-1892;-6284;-701;8012;-13778
nan;96;11975;18980;15890;2198;611;-17571;-621;8597;-15602
nan;96;11977;19311;16172;4034;1032;-22756;-378;8707;-14669
nan;96;11979;16049;11308;4747;-97;-14761;-385;5092;-9733
nan;96;11981;11388;7968;4158;-1162;-7836;-298;675;-7097
nan;96;11983;10984;11844;2918;-665;-15641;163;747;-11346
nan;96;11985;7110;9962;1385;123;-15738;-118;-1438;-9672
nan;96;11987;4329;6593;-1980;216;-9485;-93;-3044;-6431
nan;96;11989;6125;6021;-5432;465;-6771;582;-2905;-6254
nan;96;11991;3252;951;-6952;708;-2653;833;-5170;-1433
nan;96;11993;-1476;-4872;-6008;28;2257;173;-6366;4042
nan;96;11995;-3955;-7021;-3607;-117;4834;-456;-6308;6537
nan;96;11997;-5625;-8048;-1628;923;8425;-917;-5869;8712
nan;96;11999;-12172;-14706;-378;193;21186;-1654;-8218;14788
nan;96;12001;-18551;-21188;372;-138;31289;-2228;-11507;20668
nan;96;12003;-19507;-22346;442;-26;28724;-2713;-11732;21761
nan;96;12005;-11446;-14238;617;-220;16083;-3226;-5642;13865
nan;96;12007;-4431;-5471;1867;-640;2263;-3385;-550;4778
nan;96;12009;-2577;-3051;3664;94;-3007;-2732;1120;2974
nan;96;12011;3260;2670;4945;641;-6854;-2223;4298;-2062
nan;96;12013;10419;11069;4191;880;-10479;-1730;6914;-10418
nan;96;12015;13720;16208;3577;1189;-12799;-686;7917;-15766
nan;96;12017;14225;17262;3250;1102;-14013;196;7297;-17303
nan;96;12019;10786;12656;3101;623;-15318;1470;3446;-12524
nan;96;12021;7553;10191;2524;270;-16140;3618;201;-9795
nan;96;12023;8961;12376;2192;282;-15928;4925;1065;-11990
nan;96;12025;6323;8164;2225;161;-10204;5025;-278;-7715
nan;96;12027;2818;4579;2061;-40;-5040;4279;-2227;-4010
nan;96;12029;2329;3601;1311;-748;-3076;3943;-2524;-3598
nan;96;12031;-1125;-1898;841;-1726;1688;2533;-2674;1277
nan;96;12033;-7796;-7186;1614;-2084;6464;1234;-5383;6439
nan;96;12035;-11600;-7456;1760;-1309;6607;438;-7784;6840
nan;96;12037;-12545;-7724;-403;-590;6573;161;-7221;7317
nan;96;12039;-18126;-16489;-377;-360;15235;180;-9133;16095
nan;96;12041;-22343;-24171;-1226;-170;24507;-15;-10600;23740
nan;96;12043;-22136;-24093;-3029;-76;24561;-298;-10124;23915
nan;96;12045;-14560;-12926;-2330;-37;13437;-352;-4892;12858
nan;96;12047;-6929;-4004;-2669;40;4021;-393;137;3913
nan;96;12049;-5334;-238;-2274;33;-272;-318;225;321
nan;96;12051;260;7089;-1932;-268;-6437;-404;1900;-7135
nan;96;12053;8436;15544;-2080;-371;-13215;-457;5887;-16170
nan;96;12055;13665;19259;-1314;702;-13309;-154;9304;-19892
nan;96;12057;17086;17313;-916;850;-2036;239;10529;-17640
nan;96;12059;14593;9911;-1059;318;4199;577;6606;-9913
nan;96;12061;11786;6129;-4189;239;-6408;288;3786;-5440
nan;96;12063;12916;8369;-6654;1115;-16278;-405;4399;-7652
nan;96;12065;9345;6040;-6882;2054;-15782;-1266;1144;-5295
nan;96;12067;5913;3601;-6025;1447;-10833;-1891;-1513;-3272
nan;96;12069;5463;4048;-3478;1321;-8075;-1963;-2122;-3976
nan;96;12071;1373;206;-1642;1229;-2359;-1616;-3710;-184
nan;96;12073;-4840;-5966;-1329;823;5695;-788;-5790;5978
nan;96;12075;-7377;-8660;-1727;141;8674;-249;-6279;8753
nan;96;12077;-9595;-11559;-1319;-885;7322;156;-6919;11677
nan;96;12079;-16476;-18547;-261;-1263;11740;207;-10789;18815
nan;96;12081;-20829;-20157;358;-1520;14949;279;-13470;19904
nan;96;12083;-21196;-18714;540;-2216;17875;391;-13700;17600
nan;96;12085;-11567;-9774;915;-1192;13710;-37;-7453;9433
nan;96;12087;-3275;-4398;1599;-550;5447;-510;-1864;4306
nan;96;12089;-1465;-4489;1897;-111;5741;-486;118;4693
nan;96;12091;4378;3467;2146;-168;-3395;344;2516;-2992
nan;96;12093;11372;11655;2615;-802;-12518;1210;4412;-11233
nan;96;12095;14942;15332;2674;-340;-14939;612;5844;-15028
nan;96;12097;15498;17025;2966;837;-15370;-657;5641;-17125
nan;96;12099;11561;13953;3382;1434;-11947;-1187;1845;-14532
nan;96;12101;9877;12234;2766;2010;-8356;-1389;48;-12767
nan;96;12103;11678;12829;1460;2296;-6482;-1623;1378;-13200
nan;96;12105;8372;9140;149;1366;-5303;-1368;-529;-9434
nan;96;12107;5061;5095;-966;1849;-5989;-1022;-2154;-4539
nan;96;12109;4227;4561;-1361;1801;-6090;-667;-2843;-3737
nan;96;12111;-334;100;-672;634;-1772;-341;-4616;104
nan;96;12113;-5766;-5410;-335;-638;2826;-165;-5249;5438
nan;96;12115;-8371;-8002;112;-797;4745;33;-5984;7861
nan;96;12117;-11266;-11064;1196;-1292;7526;269;-7468;11056
nan;96;12119;-17596;-17207;2103;-3327;14247;391;-10565;17233
nan;96;12121;-21741;-21215;2301;-3545;20720;-149;-12434;21222
nan;96;12123;-21603;-21571;1872;-2575;22360;-1189;-11896;21835
nan;96;12125;-11854;-10539;254;-2434;10770;-1212;-5479;10857
nan;96;12127;-5018;-4051;-1787;-1882;3958;211;-2067;4431
nan;96;12129;-2461;-2320;-3916;-957;2626;1136;177;2347
nan;96;12131;5676;5641;-4572;-556;-3800;1265;6103;-5691
nan;96;12133;13569;12517;-2722;-293;-10427;2067;9658;-12564
nan;96;12135;17630;16025;-1411;138;-13701;2668;11277;-16048
nan;96;12137;18210;17229;-826;467;-15530;2127;9898;-17542
nan;96;12139;13141;13266;-482;906;-13363;2007;3756;-13349
nan;96;12141;9715;11508;-261;1429;-12051;2940;-73;-11404
nan;96;12143;11047;12837;299;1745;-13307;2539;942;-12621
nan;96;12145;7307;8108;636;1562;-7147;925;-423;-8276
nan;96;12147;4296;4057;487;791;268;-31;-1114;-4572
nan;96;12149;4148;2575;188;325;-952;-677;-1584;-3047
nan;96;12151;-216;-2832;63;-191;2736;-1044;-3610;2459
nan;96;12153;-5642;-7569;208;-254;8509;-1280;-6106;7177
nan;96;12155;-8031;-8278;-12;26;10245;-1385;-7546;8437
nan;96;12157;-9886;-8763;279;-252;11773;-1376;-7377;8974
nan;96;12159;-17013;-16645;758;541;16349;-1046;-10778;16704
nan;96;12161;-22531;-22886;991;1067;20657;-349;-13333;23138
nan;96;12163;-21609;-21763;912;778;19499;38;-11486;22071
nan;96;12165;-11527;-10838;407;1148;8770;21;-4418;11469
nan;96;12167;-5254;-5109;-559;1570;2112;-366;-678;6267
nan;96;12169;-3213;-2802;-1181;546;2388;-816;107;3477
nan;96;12171;4198;5729;-878;-31;-3155;-1282;3484;-5276
nan;96;12173;11142;13899;-440;-1297;-12491;-1649;6573;-13563
nan;96;12175;14640;19100;-231;-2448;-18515;-2223;8936;-18993
nan;96;12177;15694;19312;139;-2572;-18545;-2362;9125;-19986
nan;96;12179;12298;12141;835;-1867;-12842;-1823;4912;-12961
nan;96;12181;10785;9825;717;-1037;-11404;-1071;3132;-10032
nan;96;12183;11817;12221;198;-1179;-12892;-72;3668;-12254
nan;96;12185;8058;7739;-409;-1226;-5642;-293;2352;-8109
nan;96;12187;5214;4885;-171;-863;-1237;-644;1230;-5232
nan;96;12189;4986;4163;135;-369;-2097;-121;578;-4249
nan;96;12191;-114;-1872;414;278;1635;1532;-1051;1703
nan;96;12193;-6457;-8085;566;916;6502;2592;-3080;8011
nan;96;12195;-9217;-9400;305;1121;7506;2028;-3600;9369
nan;96;12197;-10345;-9717;255;1246;7400;1570;-3072;9510
nan;96;12199;-16825;-16586;220;1347;14586;1505;-6012;16292
nan;96;12201;-21665;-21626;156;993;20028;1393;-8134;21309
nan;96;12203;-21169;-21440;454;883;17106;1245;-7291;21567
nan;96;12205;-11535;-10190;732;-57;6427;1477;-12;10292
nan;96;12207;-4140;-2506;742;-955;202;1585;5436;2659
nan;96;12209;-1952;-2383;753;-1100;2216;656;7249;3244
nan;96;12211;5472;4606;787;-1289;-3012;-544;10541;-4281
nan;96;12213;11724;12366;930;-431;-11575;-1287;12651;-12256
nan;96;12215;15857;17406;1359;79;-16041;-1924;14301;-17526
nan;96;12217;16533;17194;1772;416;-15451;-2533;13573;-17305
nan;96;12219;11650;11976;1705;436;-11070;-2859;8769;-12323
nan;96;12221;10878;10894;1514;169;-9171;-2714;7526;-11102
nan;96;12223;12017;10189;850;802;-8944;-2742;8397;-9745
nan;96;12225;8061;4553;-24;996;-4375;-2812;6300;-4500
nan;96;12227;5955;2791;-1295;648;-2059;-1413;5291;-2967
nan;96;12229;5491;2510;-2042;844;-1442;520;4584;-2687
nan;96;12231;120;-3536;-2242;1290;4511;2556;2101;3482
nan;96;12233;-5296;-8785;-1331;394;9909;4003;-25;8595
nan;96;12235;-6664;-10173;-526;-494;11482;3777;-383;10040
nan;96;12237;-8537;-13492;-336;-1210;13930;2922;-734;12861
nan;96;12239;-15368;-22261;-404;-1545;18295;2442;-4844;21800
nan;96;12241;-19496;-26228;-1178;-627;20554;1724;-7278;26649
nan;96;12243;-19015;-24225;-1384;610;21202;585;-6606;24765
nan;96;12245;-9228;-12657;-323;496;12386;-269;30;13101
nan;96;12247;-1964;-5938;-17;403;5752;-477;4486;6545
nan;96;12249;178;-4075;-143;330;4025;-125;6014;4322
nan;96;12251;7149;5244;-636;-112;-3227;-237;9363;-5219
nan;96;12253;10902;11920;-1512;-479;-10017;-631;11562;-12027
nan;96;12255;11113;15337;-1518;158;-12924;-474;13157;-15053
nan;96;12257;14750;15363;-557;336;-13223;-184;12481;-15032
nan;96;12259;15176;11130;117;74;-10685;-202;7405;-10828
nan;96;12261;11405;12001;476;40;-12293;-56;5155;-11667
nan;96;12263;10378;13296;619;69;-13782;-109;4818;-13109
nan;96;12265;6681;9960;478;1;-9172;-242;2224;-10088
nan;96;12267;4627;7109;348;-48;284;-171;850;-7490
nan;96;12269;4706;6706;141;153;5824;-473;698;-6893
nan;96;12271;-63;2108;73;-197;3110;-674;-1075;-2271
nan;96;12273;-5947;-4572;296;137;-162;-601;-3525;4390
nan;96;12275;-8382;-7206;282;590;-529;-307;-4430;7156
nan;96;12277;-9929;-10807;-319;495;5673;-388;-4716;11080
nan;96;12279;-16104;-17882;36;469;13362;-1326;-8847;18486
nan;96;12281;-20374;-21489;412;576;14029;-1823;-11989;21821
