TIMESTAMP;STREAM_ID;SEQUENCE; Brachioradialis  Sx ; Brachioradialis  Dx ; Extensor Carpi Radialis Sx ; Extensor Carpi Radialis  Dx ; Triceps brachii Long Head Dx ; Deltoid  Lateral  Dx ; Abductor digiti minimi (hand) Sx ; Abductor digiti minimi (hand) Dx
nan;96;44585;1694;2434;-1322;-567;-3275;-737;8350;203
nan;96;44587;3696;1884;158;-289;-6526;-748;15789;1187
nan;96;44589;1309;-1219;691;136;-3850;-811;16373;4311
nan;96;44591;-690;-3734;948;578;-2743;-790;13932;5020
nan;96;44593;-8984;-9754;2447;1031;470;-721;7478;8301
nan;96;44595;-2414;-3176;3210;1314;-5425;-619;13852;65
nan;96;44597;13033;5484;3863;1308;-15854;-544;30101;-7523
nan;96;44599;6478;-468;5180;311;-8907;-402;21678;640
nan;96;44601;7142;2681;5059;47;-5739;-330;15983;-744
nan;96;44603;8118;3462;2665;1020;-2555;-293;12324;-2193
nan;96;44605;-26;1136;-415;1286;1396;-303;6954;-867
nan;96;44607;-7132;978;-1;1022;6353;-294;-1457;-862
nan;96;44609;-10164;-725;1580;755;8081;-315;-4891;-405
nan;96;44611;-7596;898;3880;-558;4957;-313;-5445;-3432
nan;96;44613;-7937;-516;7132;-1438;4085;-385;-11816;-2789
nan;96;44615;-7283;785;8440;-1344;1232;-383;-14150;-2245
nan;96;44617;-4128;5075;5624;-1132;-4787;-336;-11197;-4654
nan;96;44619;-5364;1769;2876;-873;-961;-408;-12053;-1707
nan;96;44621;-5110;-734;-191;-644;2903;-471;-9424;2067
nan;96;44623;-2930;-2728;-4253;-500;6179;-501;-10899;6216
nan;96;44625;3217;2101;-12419;5;-444;-540;-1036;818
nan;96;44627;695;1107;-19329;271;-5734;-538;9755;-643
nan;96;44629;-311;1603;-19672;818;-9626;-628;11475;-540
nan;96;44631;2399;2326;-12388;1066;-8779;-683;10596;-1009
nan;96;44633;411;540;-5292;362;-4011;-475;12630;-1308
nan;96;44635;3924;4124;-1605;1040;-8227;-159;18588;-5160
