@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric

@data
516,'2023/04/07 18:29:45:182',5,0.643077,0.643077,0.458462,0.483077,0.587692,0.501538,0.507692,0.452308,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
517,'2023/04/07 18:29:45:583',5,0.624615,0.655385,0.476923,0.538462,0.476923,0.550769,0.501538,0.563077,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
518,'2023/04/07 18:29:45:982',5,0.630769,0.833846,0.489231,0.507692,0.575385,0.483077,0.513846,0.470769,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
519,'2023/04/07 18:29:46:383',5,0.526154,0.686154,0.489231,0.526154,0.550769,0.501538,0.44,0.538462,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
520,'2023/04/07 18:29:46:785',5,0.6,0.673846,0.489231,0.593846,0.52,0.544615,0.489231,0.446154,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
521,'2023/04/07 18:29:47:187',5,0.483077,0.735385,0.476923,0.507692,0.575385,0.483077,0.464615,0.544615,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
522,'2023/04/07 18:29:47:586',5,0.661538,0.636923,0.489231,0.649231,0.587692,0.538462,0.44,0.52,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
523,'2023/04/07 18:29:47:990',5,0.673846,0.692308,0.483077,0.587692,0.6,0.513846,0.470769,0.476923,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
524,'2023/04/07 18:29:48:389',5,0.710769,0.612308,0.464615,0.587692,0.606154,0.513846,0.489231,0.507692,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
525,'2023/04/07 18:29:48:790',5,0.698462,0.723077,0.44,0.513846,0.526154,0.526154,0.470769,0.569231,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
526,'2023/04/07 18:29:49:191',5,0.766154,0.704615,0.489231,0.569231,0.643077,0.52,0.532308,0.526154,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
527,'2023/04/07 18:29:49:591',5,0.704615,0.741538,0.563077,0.538462,0.526154,0.6,0.476923,0.544615,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
528,'2023/04/07 18:29:49:995',5,0.956923,1.141539,0.489231,0.581538,0.575385,0.587692,0.470769,0.686154,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
529,'2023/04/07 18:29:50:396',5,0.643077,0.667692,0.489231,0.532308,0.636923,0.495385,0.384615,0.563077,0,0.8,0.3,0.8,0.702343,0.759843,0.700787,0.645669,0.80315,0.8
735,'2023/04/07 18:32:57:280',8,0.563077,0.501538,0.433846,0.501538,0.618462,0.569231,0.489231,0.606154,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
736,'2023/04/07 18:32:57:679',8,0.68,0.643077,0.403077,0.470769,0.464615,0.507692,0.409231,0.52,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
737,'2023/04/07 18:32:58:080',8,0.710769,0.6,0.421538,0.52,0.550769,0.483077,0.452308,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
738,'2023/04/07 18:32:58:481',8,0.624615,0.661538,0.507692,0.501538,0.532308,0.538462,0.403077,0.575385,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
739,'2023/04/07 18:32:58:882',8,0.667692,0.643077,0.403077,0.581538,0.532308,0.52,0.464615,0.569231,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
740,'2023/04/07 18:32:59:287',8,0.655385,0.593846,0.44,0.587692,0.507692,0.532308,0.476923,0.501538,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
741,'2023/04/07 18:32:59:686',8,0.612308,0.686154,0.452308,0.587692,0.52,0.495385,0.513846,0.446154,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
742,'2023/04/07 18:33:00:087',8,0.581538,0.68,0.513846,0.655385,0.612308,0.563077,0.415385,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
743,'2023/04/07 18:33:00:487',8,0.526154,0.735385,0.489231,0.544615,0.550769,0.452308,0.409231,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
744,'2023/04/07 18:33:00:889',8,0.630769,0.704615,0.483077,0.526154,0.569231,0.550769,0.446154,0.489231,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
745,'2023/04/07 18:33:01:290',8,0.606154,0.698462,0.458462,0.569231,0.501538,0.489231,0.433846,0.538462,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
746,'2023/04/07 18:33:01:693',8,0.673846,0.661538,0.495385,0.52,0.624615,0.495385,0.415385,0.526154,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
747,'2023/04/07 18:33:02:091',8,0.6,0.710769,0.52,0.52,0.563077,0.563077,0.458462,0.495385,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
748,'2023/04/07 18:33:02:495',8,0.667692,0.673846,0.470769,0.52,0.569231,0.538462,0.415385,0.636923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
749,'2023/04/07 18:33:02:895',8,0.618462,0.76,0.526154,0.544615,0.507692,0.52,0.489231,0.556923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
750,'2023/04/07 18:33:03:296',8,0.649231,0.68,0.433846,0.483077,0.563077,0.495385,0.489231,0.581538,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
751,'2023/04/07 18:33:03:698',8,0.538462,0.649231,0.458462,0.532308,0.538462,0.470769,0.544615,0.556923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
752,'2023/04/07 18:33:04:100',8,0.667692,0.655385,0.532308,0.606154,0.538462,0.501538,0.489231,0.421538,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
753,'2023/04/07 18:33:04:499',8,0.661538,0.68,0.495385,0.618462,0.556923,0.526154,0.507692,0.532308,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
754,'2023/04/07 18:33:04:900',8,0.686154,0.581538,0.458462,0.581538,0.483077,0.563077,0.458462,0.6,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
755,'2023/04/07 18:33:05:299',8,0.698462,0.513846,0.458462,0.569231,0.526154,0.507692,0.446154,0.550769,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
756,'2023/04/07 18:33:05:700',8,0.458462,0.636923,0.495385,0.593846,0.52,0.544615,0.452308,0.575385,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
757,'2023/04/07 18:33:06:101',8,0.390769,0.581538,0.483077,0.526154,0.606154,0.513846,0.403077,0.532308,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
758,'2023/04/07 18:33:06:503',8,0.409231,0.649231,0.544615,0.526154,0.569231,0.550769,0.409231,0.526154,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
759,'2023/04/07 18:33:06:904',8,0.575385,0.624615,0.532308,0.550769,0.52,0.532308,0.513846,0.513846,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
760,'2023/04/07 18:33:07:306',8,0.643077,0.741538,0.556923,0.606154,0.563077,0.495385,0.44,0.556923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
761,'2023/04/07 18:33:07:704',8,0.563077,0.68,0.563077,0.630769,0.612308,0.526154,0.470769,0.569231,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
762,'2023/04/07 18:33:08:110',8,0.643077,0.698462,0.532308,0.612308,0.544615,0.550769,0.501538,0.470769,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
763,'2023/04/07 18:33:08:508',8,0.716923,0.766154,0.501538,0.495385,0.612308,0.483077,0.483077,0.507692,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
764,'2023/04/07 18:33:08:910',8,0.630769,0.673846,0.483077,0.581538,0.563077,0.452308,0.513846,0.538462,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
765,'2023/04/07 18:33:09:309',8,0.606154,0.76,0.507692,0.526154,0.612308,0.495385,0.495385,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
766,'2023/04/07 18:33:09:711',8,0.673846,0.593846,0.513846,0.587692,0.643077,0.52,0.433846,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
767,'2023/04/07 18:33:10:110',8,0.618462,0.710769,0.458462,0.569231,0.593846,0.538462,0.464615,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
768,'2023/04/07 18:33:10:514',8,0.581538,0.692308,0.513846,0.550769,0.593846,0.507692,0.526154,0.507692,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
769,'2023/04/07 18:33:10:914',8,0.76,0.735385,0.501538,0.52,0.593846,0.464615,0.415385,0.52,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
770,'2023/04/07 18:33:11:318',8,0.636923,0.612308,0.501538,0.563077,0.593846,0.464615,0.433846,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
771,'2023/04/07 18:33:11:717',8,0.532308,0.636923,0.446154,0.575385,0.556923,0.532308,0.452308,0.52,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
772,'2023/04/07 18:33:12:120',8,0.667692,0.649231,0.532308,0.581538,0.556923,0.415385,0.458462,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
773,'2023/04/07 18:33:12:520',8,0.636923,0.526154,0.501538,0.587692,0.544615,0.513846,0.513846,0.593846,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
774,'2023/04/07 18:33:12:920',8,0.6,0.575385,0.507692,0.636923,0.507692,0.513846,0.507692,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
775,'2023/04/07 18:33:13:319',8,0.710769,0.624615,0.483077,0.563077,0.630769,0.556923,0.507692,0.556923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
776,'2023/04/07 18:33:13:724',8,0.421538,0.6,0.458462,0.618462,0.507692,0.476923,0.501538,0.495385,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
777,'2023/04/07 18:33:14:123',8,0.569231,0.593846,0.501538,0.569231,0.624615,0.575385,0.526154,0.6,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
778,'2023/04/07 18:33:14:524',8,0.556923,0.655385,0.507692,0.575385,0.458462,0.52,0.556923,0.556923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
779,'2023/04/07 18:33:14:925',8,0.581538,0.704615,0.489231,0.581538,0.649231,0.538462,0.464615,0.464615,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
780,'2023/04/07 18:33:15:327',8,0.606154,0.6,0.538462,0.563077,0.618462,0.513846,0.452308,0.513846,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
781,'2023/04/07 18:33:15:729',8,0.624615,0.618462,0.507692,0.569231,0.698462,0.489231,0.476923,0.495385,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
782,'2023/04/07 18:33:16:127',8,0.606154,0.606154,0.44,0.513846,0.581538,0.526154,0.513846,0.538462,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
783,'2023/04/07 18:33:16:530',8,0.618462,0.729231,0.569231,0.464615,0.593846,0.507692,0.378462,0.507692,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
784,'2023/04/07 18:33:16:929',8,0.563077,0.643077,0.452308,0.52,0.581538,0.495385,0.433846,0.556923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
785,'2023/04/07 18:33:17:330',8,0.587692,0.569231,0.452308,0.470769,0.52,0.476923,0.458462,0.532308,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
786,'2023/04/07 18:33:17:732',8,0.643077,0.661538,0.464615,0.52,0.593846,0.538462,0.458462,0.526154,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
787,'2023/04/07 18:33:18:132',8,0.581538,0.618462,0.452308,0.526154,0.575385,0.507692,0.409231,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
788,'2023/04/07 18:33:18:533',8,0.587692,0.661538,0.452308,0.526154,0.581538,0.6,0.458462,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
789,'2023/04/07 18:33:18:934',8,0.630769,0.544615,0.513846,0.538462,0.612308,0.476923,0.452308,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
790,'2023/04/07 18:33:19:336',8,0.483077,0.636923,0.476923,0.507692,0.6,0.489231,0.495385,0.532308,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
791,'2023/04/07 18:33:19:737',8,0.6,0.655385,0.483077,0.563077,0.587692,0.495385,0.403077,0.532308,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
792,'2023/04/07 18:33:20:137',8,0.538462,0.550769,0.458462,0.6,0.581538,0.526154,0.507692,0.501538,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
793,'2023/04/07 18:33:20:538',8,0.612308,0.6,0.44,0.624615,0.507692,0.587692,0.563077,0.544615,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
794,'2023/04/07 18:33:20:941',8,0.636923,0.661538,0.483077,0.686154,0.556923,0.464615,0.421538,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
795,'2023/04/07 18:33:21:340',8,0.507692,0.470769,0.458462,0.526154,0.593846,0.569231,0.446154,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
796,'2023/04/07 18:33:21:742',8,0.569231,0.550769,0.415385,0.643077,0.606154,0.507692,0.403077,0.415385,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
797,'2023/04/07 18:33:22:145',8,0.643077,0.68,0.446154,0.52,0.587692,0.526154,0.52,0.544615,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
798,'2023/04/07 18:33:22:546',8,0.723077,0.661538,0.446154,0.476923,0.52,0.52,0.470769,0.464615,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
799,'2023/04/07 18:33:22:945',8,0.68,0.766154,0.476923,0.630769,0.624615,0.501538,0.446154,0.526154,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
800,'2023/04/07 18:33:23:345',8,0.526154,0.643077,0.544615,0.563077,0.52,0.507692,0.44,0.464615,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
801,'2023/04/07 18:33:23:748',8,0.643077,0.704615,0.483077,0.52,0.495385,0.507692,0.446154,0.452308,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
802,'2023/04/07 18:33:24:148',8,0.563077,0.587692,0.476923,0.526154,0.606154,0.489231,0.421538,0.495385,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
803,'2023/04/07 18:33:24:549',8,0.630769,0.729231,0.532308,0.575385,0.556923,0.507692,0.427692,0.513846,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
804,'2023/04/07 18:33:24:950',8,0.618462,0.704615,0.495385,0.526154,0.636923,0.495385,0.507692,0.396923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
805,'2023/04/07 18:33:25:350',8,0.563077,0.618462,0.476923,0.495385,0.673846,0.446154,0.464615,0.470769,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
806,'2023/04/07 18:33:25:753',8,0.581538,0.593846,0.452308,0.507692,0.630769,0.538462,0.556923,0.501538,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
807,'2023/04/07 18:33:26:152',8,0.606154,0.655385,0.476923,0.6,0.612308,0.446154,0.476923,0.507692,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
808,'2023/04/07 18:33:26:555',8,0.655385,0.655385,0.470769,0.556923,0.630769,0.556923,0.458462,0.433846,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
809,'2023/04/07 18:33:26:954',8,0.636923,0.661538,0.421538,0.569231,0.581538,0.501538,0.532308,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
810,'2023/04/07 18:33:27:355',8,0.563077,0.581538,0.44,0.581538,0.606154,0.52,0.538462,0.495385,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
811,'2023/04/07 18:33:27:756',8,0.661538,0.624615,0.464615,0.556923,0.532308,0.532308,0.476923,0.501538,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
812,'2023/04/07 18:33:28:157',8,0.563077,0.513846,0.483077,0.587692,0.544615,0.550769,0.446154,0.52,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
813,'2023/04/07 18:33:28:560',8,0.661538,0.636923,0.507692,0.575385,0.526154,0.513846,0.452308,0.452308,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
814,'2023/04/07 18:33:28:959',8,0.581538,0.569231,0.501538,0.575385,0.575385,0.495385,0.489231,0.544615,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
815,'2023/04/07 18:33:29:362',8,0.415385,0.483077,0.470769,0.52,0.563077,0.489231,0.421538,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
816,'2023/04/07 18:33:29:761',8,0.550769,0.692308,0.458462,0.6,0.6,0.507692,0.52,0.563077,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
817,'2023/04/07 18:33:30:163',8,0.52,0.692308,0.550769,0.544615,0.538462,0.507692,0.470769,0.563077,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
818,'2023/04/07 18:33:30:567',8,0.526154,0.636923,0.501538,0.52,0.495385,0.501538,0.421538,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
819,'2023/04/07 18:33:30:965',8,0.618462,0.704615,0.544615,0.550769,0.630769,0.507692,0.446154,0.593846,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
820,'2023/04/07 18:33:31:368',8,0.538462,0.710769,0.446154,0.593846,0.618462,0.532308,0.464615,0.470769,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
821,'2023/04/07 18:33:31:769',8,0.581538,0.673846,0.476923,0.550769,0.593846,0.544615,0.458462,0.464615,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
822,'2023/04/07 18:33:32:168',8,0.673846,0.587692,0.507692,0.587692,0.52,0.446154,0.44,0.544615,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
823,'2023/04/07 18:33:32:572',8,0.661538,0.858462,0.464615,0.532308,0.587692,0.501538,0.526154,0.489231,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
824,'2023/04/07 18:33:32:974',8,0.636923,0.686154,0.421538,0.507692,0.550769,0.501538,0.458462,0.427692,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
825,'2023/04/07 18:33:33:371',8,0.612308,0.581538,0.489231,0.538462,0.569231,0.446154,0.526154,0.550769,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
826,'2023/04/07 18:33:33:776',8,0.618462,0.606154,0.538462,0.52,0.538462,0.427692,0.470769,0.501538,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
827,'2023/04/07 18:33:34:174',8,0.636923,0.624615,0.513846,0.532308,0.550769,0.513846,0.464615,0.489231,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
828,'2023/04/07 18:33:34:576',8,0.624615,0.630769,0.476923,0.532308,0.569231,0.526154,0.495385,0.513846,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
829,'2023/04/07 18:33:34:978',8,0.618462,0.643077,0.483077,0.501538,0.575385,0.458462,0.446154,0.452308,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
830,'2023/04/07 18:33:35:379',8,0.556923,0.68,0.489231,0.538462,0.593846,0.6,0.513846,0.495385,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
831,'2023/04/07 18:33:35:779',8,0.649231,0.649231,0.483077,0.618462,0.538462,0.526154,0.415385,0.489231,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
832,'2023/04/07 18:33:36:179',8,0.587692,0.569231,0.489231,0.569231,0.507692,0.513846,0.452308,0.52,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
833,'2023/04/07 18:33:36:581',8,0.624615,0.581538,0.501538,0.593846,0.526154,0.489231,0.483077,0.52,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
834,'2023/04/07 18:33:36:981',8,0.661538,0.6,0.458462,0.630769,0.458462,0.470769,0.575385,0.52,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
835,'2023/04/07 18:33:37:383',8,0.569231,0.723077,0.446154,0.532308,0.575385,0.569231,0.655385,0.593846,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
836,'2023/04/07 18:33:37:783',8,0.753846,0.581538,0.464615,0.513846,0.575385,0.612308,0.36,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.208661,0.716535,0.299213,0.80315,0.834646
837,'2023/04/07 18:41:57:473',9,0.624615,0.68,0.532308,0.569231,0.569231,0.6,0.446154,0.704615,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
838,'2023/04/07 18:41:57:868',9,0.458462,0.581538,0.384615,0.458462,0.538462,0.575385,0.563077,0.606154,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
839,'2023/04/07 18:41:58:270',9,0.581538,0.649231,0.384615,0.532308,0.6,0.489231,0.427692,0.52,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
840,'2023/04/07 18:41:58:670',9,0.606154,0.538462,0.396923,0.495385,0.618462,0.532308,0.409231,0.575385,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
841,'2023/04/07 18:41:59:075',9,0.575385,0.643077,0.384615,0.446154,0.513846,0.513846,0.421538,0.550769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
842,'2023/04/07 18:41:59:475',9,0.698462,0.655385,0.501538,0.612308,0.532308,0.507692,0.421538,0.550769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
843,'2023/04/07 18:41:59:876',9,0.606154,0.686154,0.403077,0.563077,0.649231,0.538462,0.427692,0.612308,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
844,'2023/04/07 18:42:00:278',9,0.692308,0.643077,0.476923,0.556923,0.52,0.464615,0.44,0.606154,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
845,'2023/04/07 18:42:00:678',9,0.556923,0.636923,0.526154,0.704615,0.526154,0.544615,0.544615,0.550769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
846,'2023/04/07 18:42:01:083',9,0.630769,0.698462,0.415385,0.6,0.624615,0.526154,0.390769,0.587692,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
847,'2023/04/07 18:42:01:485',9,0.630769,0.772308,0.483077,0.593846,0.532308,0.52,0.421538,0.587692,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
848,'2023/04/07 18:42:01:882',9,0.643077,0.673846,0.483077,0.550769,0.556923,0.476923,0.390769,0.581538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
849,'2023/04/07 18:42:02:281',9,0.649231,0.698462,0.464615,0.606154,0.624615,0.476923,0.415385,0.593846,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
